Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Gross profit,Partners,Sifra,Continent
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Belgium,4271.65,4403,2947.05,185,1324.6,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,United States,32881.15,34248.2,22923.27,1439,9957.88,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Japan,10529.04,10852.8,7264.08,456,3264.96,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Netherlands,40491.39,42054.6,28148.31,1767,12343.08,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,United States,51686.46,57429.4,38439.09,2413,13247.37,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Canada,207479.23,219531.2,146938.32,9224,60540.91,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Japan,177089.03,187496.4,125496.54,7878,51592.49,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Korea,63553.14,70614.6,47264.31,2967,16288.83,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Sweden,21510.77,22300.6,14926.41,937,6584.36,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Germany,226989.58,242807.6,162517.86,10202,64471.72,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Italy,67804.6,70162.4,46961.64,2948,20842.96,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Spain,21219.71,21872.2,14639.67,919,6580.04,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Canada,22608.05,23443,15691.05,985,6917,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Finland,50701.14,56334.6,37706.31,2367,12994.83,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Germany,11521.91,11876.2,7949.07,499,3572.84,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Spain,35621.46,39579.4,26491.59,1663,9129.87,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,United States,98451.87,104269.74,24215.65,28489,74236.22,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Mexico,2747.7,2832.84,657.9,774,2089.8,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Brazil,3436.4,3542.88,822.8,968,2613.6,American Retail Store,19009,South America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Japan,39228.41,40783.38,9471.55,11143,29756.86,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Singapore,9795.4,10544.46,2448.85,2881,7346.55,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Netherlands,23868,24888,5780,6800,18088,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Finland,7757.1,8088.6,1878.5,2210,5878.6,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Denmark,9032.8,9475.74,2200.65,2589,6832.15,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,France,34082.46,35633.76,8275.6,9736,25806.86,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,United Kingdom,46983.89,49428.3,11479.25,13505,35504.64,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Austria,13985.56,14365.5,3336.25,3925,10649.31,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,United States,11644.36,12118.26,2814.35,3311,8830.01,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Mexico,30954.06,32171.4,7471.5,8790,23482.56,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Korea,17282.31,18131.64,4210.9,4954,13071.41,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Singapore,21175.77,22183.26,5151.85,6061,16023.92,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Finland,4784.13,4988.58,1158.55,1363,3625.58,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,France,17740.71,18376.86,4267.85,5021,13472.86,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Germany,10500.17,10873.86,2525.35,2971,7974.82,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Belgium,2298.48,2298.48,533.8,628,1764.68,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Italy,16947.82,17560.68,4078.3,4798,12869.52,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,United States,92498.56,96583.74,22430.65,26389,70067.91,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Canada,20955.89,21780.66,5058.35,5951,15897.54,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Mexico,7688,7978.8,1853,2180,5835,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Brazil,27955.33,28866.42,6703.95,7887,21251.38,American Retail Store,19009,South America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Japan,8634.6,9003.6,2091,2460,6543.6,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Korea,31369.91,33210.84,7712.9,9074,23657.01,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,China,86087.28,91379.22,21221.95,24967,64865.33,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Singapore,19237.02,20108.04,4669.9,5494,14567.12,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Netherlands,16034.83,16678.62,3873.45,4557,12161.38,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Sweden,6152.15,6342.78,1473.05,1733,4679.1,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Finland,28504.71,29722.86,6902.85,8121,21601.86,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Denmark,9738.66,10149.18,2357.05,2773,7381.61,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,France,19024.21,19716.42,4578.95,5387,14445.26,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Germany,19386.15,20075.1,4662.25,5485,14723.9,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,United Kingdom,34185.67,35520.3,8249.25,9705,25936.42,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Belgium,12184.14,12184.14,2829.65,3329,9354.49,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Austria,9186.37,9373.26,2176.85,2561,7009.52,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Italy,6265.75,6459.9,1500.25,1765,4765.5,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Spain,35856.19,37057.5,8606.25,10125,27249.94,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Special,Canada,10352.49,10756.74,2498.15,2939,7854.34,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,United States,4018.95,4190.7,973.25,1145,3045.7,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Japan,7904.52,8242.32,1914.2,2252,5990.32,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Korea,5501.88,5786.46,1343.85,1581,4158.03,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Netherlands,7395.84,7671.36,1781.6,2096,5614.24,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,France,6411.06,6653.88,1545.3,1818,4865.76,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,United States,5043.87,5259.42,1221.45,1437,3822.42,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Canada,49796.58,52114.74,12103.15,14239,37693.43,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Japan,35055.82,36475.56,8471.1,9966,26584.72,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Korea,10741.02,11254.5,2613.75,3075,8127.27,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Sweden,11480.7,11836.44,2748.9,3234,8731.8,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Germany,43601.3,45834.18,10644.55,12523,32956.75,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Italy,17076.46,17648.52,4098.7,4822,12977.76,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Spain,2932.3,3023.16,702.1,826,2230.2,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,United States,3148.85,3246.42,753.95,887,2394.9,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Brazil,5594.8,5768.16,1339.6,1576,4255.2,American Retail Store,19009,South America
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Japan,3035.25,3129.3,726.75,855,2308.5,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Singapore,10566.78,11067.84,2570.4,3024,7996.38,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Finland,13078.26,13637.16,3167.1,3726,9911.16,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,France,9151.9,9435.48,2191.3,2578,6960.6,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Germany,7785.18,8117.88,1885.3,2218,5899.88,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,United States,535609.64,580280.52,369423.08,10564,166186.56,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Mexico,26259.54,27355.14,17415.06,498,8844.48,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Brazil,23623.04,24608.64,15666.56,448,7956.48,American Retail Store,19009,South America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Japan,308696.88,331832.13,211253.77,6041,97443.11,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,China,112140.36,125295.33,79766.57,2281,32373.79,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Singapore,112448.96,124196.73,79067.17,2261,33381.79,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Netherlands,152135.23,163691.4,104210.6,2980,47924.63,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Finland,38926.28,44108.79,28080.91,803,10845.37,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Denmark,42816.76,46086.27,29339.83,839,13476.93,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,France,289161.91,309915.06,197300.74,5642,91861.17,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,United Kingdom,380298.99,408074.97,259792.13,7429,120506.86,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Austria,114213.18,122219.25,77808.25,2225,36404.93,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,United States,302116.23,322548.96,205343.84,5872,96772.39,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Mexico,211269.68,221972.13,141313.77,4041,69955.91,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Brazil,25415.86,26476.26,16855.54,482,8560.32,American Retail Store,19009,South America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Korea,223747.84,239604.66,152539.14,4362,71208.7,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Singapore,154087.54,165613.95,105434.55,3015,48652.99,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Finland,146051.82,157539.24,100293.96,2868,45757.86,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Denmark,15660.81,16314.21,10386.09,297,5274.72,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,France,132430.72,141719.4,90222.6,2580,42208.12,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Germany,173509.78,182422.53,116135.37,3321,57374.41,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Belgium,36172.78,39549.6,25178.4,720,10994.38,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Austria,12233.36,12743.76,8113.04,232,4120.32,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Italy,129995.86,139412.34,88753.86,2538,41242,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,United States,622279.58,658610.7,419290.3,11990,202989.28,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Canada,195218.73,208184.7,132536.3,3790,62682.43,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Mexico,51132.35,56358.18,35879.22,1026,15253.13,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Brazil,184732.57,198571.95,126416.55,3615,58316.02,American Retail Store,19009,South America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Japan,195191.28,207690.33,132221.57,3781,62969.71,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Korea,203579.92,220763.67,140544.43,4019,63035.49,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,China,496572.36,533315.37,339523.73,9709,157048.63,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Singapore,72738.92,76572.42,48748.18,1394,23990.74,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Netherlands,178038.16,191376.12,121835.48,3484,56202.68,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Sweden,22462.98,24883.29,15841.41,453,6621.57,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Finland,230426.88,242570.88,154427.52,4416,75999.36,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Denmark,121098.18,129140.43,82214.47,2351,38883.71,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,France,137061.89,145125.06,92390.74,2642,44671.15,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Germany,155769.76,165339.3,105259.7,3010,50510.06,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,United Kingdom,214068.45,226641.18,144286.22,4126,69782.23,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Belgium,61114.07,63663.87,40530.23,1159,20583.84,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Austria,55155.58,57456.78,36578.62,1046,18576.96,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Italy,77313.86,83658.39,53259.31,1523,24054.55,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Spain,215373.43,230266.56,146594.24,4192,68779.19,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Canada,76779.41,80307.66,51126.14,1462,25653.27,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Mexico,26350.9,30870.66,19653.14,562,6697.76,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,China,57928.86,61631.46,39236.34,1122,18692.52,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Singapore,42370.16,44603.16,28395.64,812,13974.52,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,United States,178351.24,195111.36,124213.44,3552,54137.8,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Korea,74878.3,78824.55,50181.95,1435,24696.35,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,France,26259.54,29003.04,18464.16,528,7795.38,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Germany,0,1757.76,1119.04,32,#FIELD!,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Canada,352822.47,374238.09,238250.61,6813,114571.86,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Japan,162269.08,175940.79,112008.91,3203,50260.17,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Sweden,42447.65,44218.65,28150.85,805,14296.8,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Germany,268743.9,290634.63,185026.27,5291,83717.63,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Italy,70816.39,73770.99,46964.71,1343,23851.68,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Spain,72520.58,76132.98,48468.42,1386,24052.16,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,United States,22199.33,23125.53,14722.37,421,7476.96,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Brazil,38176.52,39769.32,25318.28,724,12858.24,American Retail Store,19009,South America
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Japan,53802.88,56358.18,35879.22,1026,17923.66,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Singapore,87558.04,92172.54,58679.66,1678,28878.38,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Netherlands,34751.88,36583.38,23290.02,666,11461.86,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Sweden,28229.38,29717.13,18918.77,541,9310.61,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,France,78809,82395,52455,1500,26354,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Germany,28281.56,29772.06,18953.74,542,9327.82,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Belgium,10387.81,10821.21,6889.09,197,3498.72,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Italy,30264.4,31859.4,20282.6,580,9981.8,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,United States,865350.72,930481.56,610494.03,7173,254856.69,American Retail Store,19009,North America
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Canada,67799.68,72902.64,47831.82,562,19967.86,American Retail Store,19009,North America
